id,street,ward,district,city,code
597,m3,None,binh tan,ho chi minh,SG
598,m4,None,binh tan,ho chi minh,SG
599,m5,None,binh tan,ho chi minh,SG
600,m6,None,binh tan,ho chi minh,SG
601,m8,None,binh tan,ho chi minh,SG
602,ma lo,None,binh tan,ho chi minh,SG
603,mieu binh dong,None,binh tan,ho chi minh,SG
604,mieu go dong,None,binh tan,ho chi minh,SG
605,mieu go xoai,None,binh tan,ho chi minh,SG
606,n1,None,binh tan,ho chi minh,SG
607,n2,None,binh tan,ho chi minh,SG
608,n3,None,binh tan,ho chi minh,SG
609,n6,None,binh tan,ho chi minh,SG
610,ngo y linh,None,binh tan,ho chi minh,SG
611,nguyen cuu phu,None,binh tan,ho chi minh,SG
612,nguyen hien le,None,binh tan,ho chi minh,SG
613,nguyen hoi,None,binh tan,ho chi minh,SG
614,nguyen huu tri,None,binh tan,ho chi minh,SG
615,nguyen quy yem,None,binh tan,ho chi minh,SG
616,nguyen quyen,None,binh tan,ho chi minh,SG
617,nguyen thi nhan,None,binh tan,ho chi minh,SG
618,nguyen thi tu,None,binh tan,ho chi minh,SG
619,nguyen thuc duong,None,binh tan,ho chi minh,SG
620,nguyen thuc tu,None,binh tan,ho chi minh,SG
621,nguyen trieu luat,None,binh tan,ho chi minh,SG
622,nguyen trieu luc,None,binh tan,ho chi minh,SG
623,nguyen trong tri,None,binh tan,ho chi minh,SG
624,nguyen van cu,None,binh tan,ho chi minh,SG
625,nguyen van cu,None,binh tan,ho chi minh,SG
626,pham banh,None,binh tan,ho chi minh,SG
627,pham dang gian,None,binh tan,ho chi minh,SG
628,pham dang giang,None,binh tan,ho chi minh,SG
629,pham van hai,None,binh tan,ho chi minh,SG
630,phan anh,None,binh tan,ho chi minh,SG
631,phan cat tuu,None,binh tan,ho chi minh,SG
632,phan dang giang,None,binh tan,ho chi minh,SG
633,phan dinh thong,None,binh tan,ho chi minh,SG
634,phan van tri,None,binh tan,ho chi minh,SG
635,phung ta chu,None,binh tan,ho chi minh,SG
636,quoc lo 1a,None,binh tan,ho chi minh,SG
637,quoc lo 1c,None,binh tan,ho chi minh,SG
638,quoc lo 2b,None,binh tan,ho chi minh,SG
639,quoc lo 32,None,binh tan,ho chi minh,SG
640,quoc lo 46,None,binh tan,ho chi minh,SG
641,quoc lo 80,None,binh tan,ho chi minh,SG
642,quoc lo 8a,None,binh tan,ho chi minh,SG
643,sinco,None,binh tan,ho chi minh,SG
644,so 1,None,binh tan,ho chi minh,SG
645,so 10,None,binh tan,ho chi minh,SG
646,so 11,None,binh tan,ho chi minh,SG
647,so 12,None,binh tan,ho chi minh,SG
648,so 13,None,binh tan,ho chi minh,SG
649,so 13a,None,binh tan,ho chi minh,SG
650,so 14,None,binh tan,ho chi minh,SG
651,so 14a,None,binh tan,ho chi minh,SG
652,so 14b,None,binh tan,ho chi minh,SG
653,so 15,None,binh tan,ho chi minh,SG
654,so 16,None,binh tan,ho chi minh,SG
655,so 16b,None,binh tan,ho chi minh,SG
656,so 16d,None,binh tan,ho chi minh,SG
657,so 17a,None,binh tan,ho chi minh,SG
658,so 18,None,binh tan,ho chi minh,SG
659,so 18b,None,binh tan,ho chi minh,SG
660,so 19,None,binh tan,ho chi minh,SG
661,so 1a,None,binh tan,ho chi minh,SG
662,so 1b,None,binh tan,ho chi minh,SG
663,so 2,None,binh tan,ho chi minh,SG
664,so 21,None,binh tan,ho chi minh,SG
665,so 21a,None,binh tan,ho chi minh,SG
666,so 22,None,binh tan,ho chi minh,SG
667,so 23b,None,binh tan,ho chi minh,SG
668,so 24,None,binh tan,ho chi minh,SG
669,so 24b,None,binh tan,ho chi minh,SG
670,so 25a,None,binh tan,ho chi minh,SG
671,so 26,None,binh tan,ho chi minh,SG
672,so 27,None,binh tan,ho chi minh,SG
673,so 28,None,binh tan,ho chi minh,SG
674,so 29,None,binh tan,ho chi minh,SG
675,so 2a,None,binh tan,ho chi minh,SG
676,so 2b,None,binh tan,ho chi minh,SG
677,so 2c,None,binh tan,ho chi minh,SG
678,so 3,None,binh tan,ho chi minh,SG
679,so 30,None,binh tan,ho chi minh,SG
680,so 31a,None,binh tan,ho chi minh,SG
681,so 32,None,binh tan,ho chi minh,SG
682,so 32a,None,binh tan,ho chi minh,SG
683,so 33a,None,binh tan,ho chi minh,SG
684,so 34,None,binh tan,ho chi minh,SG
685,so 34a,None,binh tan,ho chi minh,SG
686,so 36,None,binh tan,ho chi minh,SG
687,so 38,None,binh tan,ho chi minh,SG
688,so 39,None,binh tan,ho chi minh,SG
689,so 3a,None,binh tan,ho chi minh,SG
690,so 4,None,binh tan,ho chi minh,SG
691,so 40,None,binh tan,ho chi minh,SG
692,so 41,None,binh tan,ho chi minh,SG
693,so 43,None,binh tan,ho chi minh,SG
694,so 47,None,binh tan,ho chi minh,SG
695,so 49,None,binh tan,ho chi minh,SG
696,so 4a,None,binh tan,ho chi minh,SG
697,so 5,None,binh tan,ho chi minh,SG
698,so 50,None,binh tan,ho chi minh,SG
699,so 53,None,binh tan,ho chi minh,SG
700,so 57c,None,binh tan,ho chi minh,SG
701,so 5a,None,binh tan,ho chi minh,SG
702,so 5e,None,binh tan,ho chi minh,SG
703,so 6,None,binh tan,ho chi minh,SG
704,so 6d,None,binh tan,ho chi minh,SG
705,so 7,None,binh tan,ho chi minh,SG
706,so 7a,None,binh tan,ho chi minh,SG
707,so 8,None,binh tan,ho chi minh,SG
708,so 8a,None,binh tan,ho chi minh,SG
709,so 9,None,binh tan,ho chi minh,SG
710,son ky,None,binh tan,ho chi minh,SG
711,song suoi,None,binh tan,ho chi minh,SG
712,ta my duat,None,binh tan,ho chi minh,SG
713,tan hoa dong,None,binh tan,ho chi minh,SG
714,tan ky tan quy,None,binh tan,ho chi minh,SG
715,tan tho,None,binh tan,ho chi minh,SG
716,tap doan 6b,None,binh tan,ho chi minh,SG
717,tay lan,None,binh tan,ho chi minh,SG
718,ten lua,None,binh tan,ho chi minh,SG
719,tinh lo 10,None,binh tan,ho chi minh,SG
720,tinh lo 10b,None,binh tan,ho chi minh,SG
721,tinh lo 7a,None,binh tan,ho chi minh,SG
722,tinh lo 830,None,binh tan,ho chi minh,SG
723,tran dai nghia,None,binh tan,ho chi minh,SG
724,tran hai phung,None,binh tan,ho chi minh,SG
725,tran thanh mai,None,binh tan,ho chi minh,SG
726,tran thanh tong,None,binh tan,ho chi minh,SG
727,tran van giau,None,binh tan,ho chi minh,SG
728,truong phuoc phan,None,binh tan,ho chi minh,SG
729,truong quoc phan,None,binh tan,ho chi minh,SG
730,vanh dai trong,None,binh tan,ho chi minh,SG
731,vinh loc,None,binh tan,ho chi minh,SG
732,vo van kiet,None,binh tan,ho chi minh,SG
733,vo van van,None,binh tan,ho chi minh,SG
734,vu huu,None,binh tan,ho chi minh,SG
735,vuong van huong,None,binh tan,ho chi minh,SG
736,None,an lac,binh tan,ho chi minh,SG
737,None,an lac a,binh tan,ho chi minh,SG
738,None,binh hung hoa,binh tan,ho chi minh,SG
739,None,binh hung hoa a,binh tan,ho chi minh,SG
740,None,binh hung hoa b,binh tan,ho chi minh,SG
741,None,binh tri dong,binh tan,ho chi minh,SG
742,None,binh tri dong a,binh tan,ho chi minh,SG
743,None,binh tri dong b,binh tan,ho chi minh,SG
744,None,tan tao,binh tan,ho chi minh,SG
745,None,tan tao a,binh tan,ho chi minh,SG
785,None,None,binh tan,ho chi minh,SG
786,duong 1,None,binh thanh,ho chi minh,SG
787,duong 11,None,binh thanh,ho chi minh,SG
788,duong 12,None,binh thanh,ho chi minh,SG
789,duong 13,None,binh thanh,ho chi minh,SG
790,duong 14,None,binh thanh,ho chi minh,SG
791,duong 16,None,binh thanh,ho chi minh,SG
792,duong 17,None,binh thanh,ho chi minh,SG
793,duong 179,None,binh thanh,ho chi minh,SG
794,duong 2,None,binh thanh,ho chi minh,SG
795,duong 20,None,binh thanh,ho chi minh,SG
796,duong 233,None,binh thanh,ho chi minh,SG
797,duong 3,None,binh thanh,ho chi minh,SG
798,duong 30,None,binh thanh,ho chi minh,SG
799,duong 30/4,None,binh thanh,ho chi minh,SG
800,duong 304,None,binh thanh,ho chi minh,SG
801,duong 4,None,binh thanh,ho chi minh,SG
802,duong 5,None,binh thanh,ho chi minh,SG
803,duong 6,None,binh thanh,ho chi minh,SG
804,duong 7,None,binh thanh,ho chi minh,SG
805,duong 8,None,binh thanh,ho chi minh,SG
806,duong 82,None,binh thanh,ho chi minh,SG
807,an thuong 6,None,binh thanh,ho chi minh,SG
808,bach dang,None,binh thanh,ho chi minh,SG
809,binh hoa,None,binh thanh,ho chi minh,SG
810,binh lanh,None,binh thanh,ho chi minh,SG
811,binh loi,None,binh thanh,ho chi minh,SG
812,binh quoi,None,binh thanh,ho chi minh,SG
813,bui dinh tuy,None,binh thanh,ho chi minh,SG
814,bui huu nghia,None,binh thanh,ho chi minh,SG
815,cach mang thang tam,None,binh thanh,ho chi minh,SG
816,cau van,None,binh thanh,ho chi minh,SG
817,chu van an,None,binh thanh,ho chi minh,SG
818,cong truong tu do,None,binh thanh,ho chi minh,SG
819,cuu long,None,binh thanh,ho chi minh,SG
820,d1,None,binh thanh,ho chi minh,SG
821,d2,None,binh thanh,ho chi minh,SG
822,d3,None,binh thanh,ho chi minh,SG
823,d5,None,binh thanh,ho chi minh,SG
824,dien bien phu,None,binh thanh,ho chi minh,SG
825,dien hong,None,binh thanh,ho chi minh,SG
826,dinh bo linh,None,binh thanh,ho chi minh,SG
827,dinh dong,None,binh thanh,ho chi minh,SG
828,dinh tien hoang,None,binh thanh,ho chi minh,SG
829,dong da,None,binh thanh,ho chi minh,SG
830,dong da 1,None,binh thanh,ho chi minh,SG
831,duong vu tung,None,binh thanh,ho chi minh,SG
832,hang xanh,None,binh thanh,ho chi minh,SG
833,ho xuan huong,None,binh thanh,ho chi minh,SG
834,hoang hoa tham,None,binh thanh,ho chi minh,SG
835,hoang van thu,None,binh thanh,ho chi minh,SG
836,hong bang,None,binh thanh,ho chi minh,SG
837,huynh dinh hai,None,binh thanh,ho chi minh,SG
838,huynh man dat,None,binh thanh,ho chi minh,SG
839,huynh tinh cua,None,binh thanh,ho chi minh,SG
840,lam son,None,binh thanh,ho chi minh,SG
841,le quang dinh,None,binh thanh,ho chi minh,SG
842,le truc,None,binh thanh,ho chi minh,SG
843,le van sy,None,binh thanh,ho chi minh,SG
844,long van tu,None,binh thanh,ho chi minh,SG
845,luong ngoc quyen,None,binh thanh,ho chi minh,SG
846,luong su c,None,binh thanh,ho chi minh,SG
847,mai xuan thuong,None,binh thanh,ho chi minh,SG
848,me linh,None,binh thanh,ho chi minh,SG
849,mieu noi,None,binh thanh,ho chi minh,SG
850,ngo duc ke,None,binh thanh,ho chi minh,SG
851,ngo nhon tinh,None,binh thanh,ho chi minh,SG
852,ngo tat to,None,binh thanh,ho chi minh,SG
853,nguyen an ninh,None,binh thanh,ho chi minh,SG
854,nguyen binh khiem,None,binh thanh,ho chi minh,SG
855,nguyen cong hoan,None,binh thanh,ho chi minh,SG
856,nguyen cong tru,None,binh thanh,ho chi minh,SG
857,nguyen cu trinh,None,binh thanh,ho chi minh,SG
858,nguyen cuu van,None,binh thanh,ho chi minh,SG
859,nguyen duy,None,binh thanh,ho chi minh,SG
860,nguyen hanh,None,binh thanh,ho chi minh,SG
861,nguyen hong,None,binh thanh,ho chi minh,SG
862,nguyen huu canh,None,binh thanh,ho chi minh,SG
863,nguyen huu cau,None,binh thanh,ho chi minh,SG
864,nguyen huu thoai,None,binh thanh,ho chi minh,SG
865,nguyen huy luong,None,binh thanh,ho chi minh,SG
866,nguyen huy tuong,None,binh thanh,ho chi minh,SG
867,nguyen khuyen,None,binh thanh,ho chi minh,SG
868,nguyen lam,None,binh thanh,ho chi minh,SG
869,nguyen ngoc phuong,None,binh thanh,ho chi minh,SG
870,nguyen thai hoc,None,binh thanh,ho chi minh,SG
871,nguyen thi minh khai,None,binh thanh,ho chi minh,SG
872,nguyen thien thuat,None,binh thanh,ho chi minh,SG
873,nguyen thuong hien,None,binh thanh,ho chi minh,SG
874,nguyen trung truc,None,binh thanh,ho chi minh,SG
875,nguyen van dau,None,binh thanh,ho chi minh,SG
876,nguyen van lac,None,binh thanh,ho chi minh,SG
877,nguyen xi,None,binh thanh,ho chi minh,SG
878,nguyen xuan on,None,binh thanh,ho chi minh,SG
879,no trang long,None,binh thanh,ho chi minh,SG
880,pham ngu lao,None,binh thanh,ho chi minh,SG
881,pham van dong,None,binh thanh,ho chi minh,SG
882,pham viet chanh,None,binh thanh,ho chi minh,SG
883,phan anh,None,binh thanh,ho chi minh,SG
884,phan boi chau,None,binh thanh,ho chi minh,SG
885,phan chu trinh,None,binh thanh,ho chi minh,SG
886,phan dang luu,None,binh thanh,ho chi minh,SG
887,phan huy on,None,binh thanh,ho chi minh,SG
888,phan van han,None,binh thanh,ho chi minh,SG
889,phan van tri,None,binh thanh,ho chi minh,SG
890,phan xich long,None,binh thanh,ho chi minh,SG
891,pho duc chinh,None,binh thanh,ho chi minh,SG
892,phu my,None,binh thanh,ho chi minh,SG
893,quach van tuan,None,binh thanh,ho chi minh,SG
894,quoc lo 13,None,binh thanh,ho chi minh,SG
895,so 1,None,binh thanh,ho chi minh,SG
896,so 12,None,binh thanh,ho chi minh,SG
897,so 14,None,binh thanh,ho chi minh,SG
898,so 3,None,binh thanh,ho chi minh,SG
899,so 4,None,binh thanh,ho chi minh,SG
900,so 5,None,binh thanh,ho chi minh,SG
901,tam vu,None,binh thanh,ho chi minh,SG
902,tang bat ho,None,binh thanh,ho chi minh,SG
903,thanh da,None,binh thanh,ho chi minh,SG
904,thich quang duc,None,binh thanh,ho chi minh,SG
905,tien duc,None,binh thanh,ho chi minh,SG
906,tran binh trong,None,binh thanh,ho chi minh,SG
907,tran hung dao,None,binh thanh,ho chi minh,SG
908,tran ke xuong,None,binh thanh,ho chi minh,SG
909,tran quang dinh,None,binh thanh,ho chi minh,SG
910,tran quy cap,None,binh thanh,ho chi minh,SG
911,tran van ky,None,binh thanh,ho chi minh,SG
912,trinh hoai duc,None,binh thanh,ho chi minh,SG
913,truc,None,binh thanh,ho chi minh,SG
914,truc 13,None,binh thanh,ho chi minh,SG
915,truc 20,None,binh thanh,ho chi minh,SG
916,truc 30,None,binh thanh,ho chi minh,SG
917,truong dang que,None,binh thanh,ho chi minh,SG
918,truong sa,None,binh thanh,ho chi minh,SG
919,ung van khiem,None,binh thanh,ho chi minh,SG
920,van kiep,None,binh thanh,ho chi minh,SG
921,vo duy ninh,None,binh thanh,ho chi minh,SG
922,vo truong toan,None,binh thanh,ho chi minh,SG
923,vu huy tan,None,binh thanh,ho chi minh,SG
924,vu ngoc phan,None,binh thanh,ho chi minh,SG
925,vu tung,None,binh thanh,ho chi minh,SG
926,xo viet nghe tinh,None,binh thanh,ho chi minh,SG
927,xuan hong,None,binh thanh,ho chi minh,SG
928,yen do,None,binh thanh,ho chi minh,SG
929,None,phuong 1,binh thanh,ho chi minh,SG
930,None,phuong 11,binh thanh,ho chi minh,SG
931,None,phuong 12,binh thanh,ho chi minh,SG
932,None,phuong 13,binh thanh,ho chi minh,SG
933,None,phuong 14,binh thanh,ho chi minh,SG
934,None,phuong 15,binh thanh,ho chi minh,SG
935,None,phuong 17,binh thanh,ho chi minh,SG
936,None,phuong 19,binh thanh,ho chi minh,SG
937,None,phuong 2,binh thanh,ho chi minh,SG
938,None,phuong 21,binh thanh,ho chi minh,SG
939,None,phuong 22,binh thanh,ho chi minh,SG
940,None,phuong 24,binh thanh,ho chi minh,SG
941,None,phuong 25,binh thanh,ho chi minh,SG
942,None,phuong 26,binh thanh,ho chi minh,SG
943,None,phuong 27,binh thanh,ho chi minh,SG
944,None,phuong 28,binh thanh,ho chi minh,SG
945,None,phuong 3,binh thanh,ho chi minh,SG
946,None,phuong 5,binh thanh,ho chi minh,SG
947,None,phuong 6,binh thanh,ho chi minh,SG
948,None,phuong 7,binh thanh,ho chi minh,SG
1000,None,None,binh thanh,ho chi minh,SG
1001,duong 23/10,None,can gio,ho chi minh,SG
1002,duong 30/4,None,can gio,ho chi minh,SG
1003,duong 47,None,can gio,ho chi minh,SG
1004,an phu dong 27,None,can gio,ho chi minh,SG
1005,ba xan,None,can gio,ho chi minh,SG
1006,bui lam,None,can gio,ho chi minh,SG
1007,can thanh,None,can gio,ho chi minh,SG
1008,cuu viet 2,None,can gio,ho chi minh,SG
1009,dang van kieu,None,can gio,ho chi minh,SG
1010,dao cu,None,can gio,ho chi minh,SG
1011,dong hung thuan 6,None,can gio,ho chi minh,SG
1012,duong van hanh,None,can gio,ho chi minh,SG
1013,duyen hai,None,can gio,ho chi minh,SG
1014,giong ao,None,can gio,ho chi minh,SG
1015,ha quang voc,None,can gio,ho chi minh,SG
1016,hau lan,None,can gio,ho chi minh,SG
1017,hiep thanh 13,None,can gio,ho chi minh,SG
1018,khieu nang tinh,None,can gio,ho chi minh,SG
1019,khieu nang tinh,None,can gio,ho chi minh,SG
1020,le cong mien,None,can gio,ho chi minh,SG
1021,le hung yen,None,can gio,ho chi minh,SG
1022,le thuong,None,can gio,ho chi minh,SG
1023,le trong man,None,can gio,ho chi minh,SG
1024,loc hoa,None,can gio,ho chi minh,SG
1025,luong van nho,None,can gio,ho chi minh,SG
1026,ly nhon,None,can gio,ho chi minh,SG
1027,ly ong trong,None,can gio,ho chi minh,SG
1028,muong khai,None,can gio,ho chi minh,SG
1029,nguyen huy chuong,None,can gio,ho chi minh,SG
1030,nguyen khanh,None,can gio,ho chi minh,SG
1031,nguyen phan vinh,None,can gio,ho chi minh,SG
1032,nguyen van manh,None,can gio,ho chi minh,SG
1033,pham ngoc thach,None,can gio,ho chi minh,SG
1034,phan duc,None,can gio,ho chi minh,SG
1035,phan trong tue,None,can gio,ho chi minh,SG
1036,phong thanh,None,can gio,ho chi minh,SG
1037,ran chac,None,can gio,ho chi minh,SG
1038,rung sac,None,can gio,ho chi minh,SG
1039,tac xuat,None,can gio,ho chi minh,SG
1040,tam thon hiep,None,can gio,ho chi minh,SG
1041,tan chanh hiep 16,None,can gio,ho chi minh,SG
1042,tan thoi hiep 10,None,can gio,ho chi minh,SG
1043,thanh loc 27,None,can gio,ho chi minh,SG
1044,thanh thoi,None,can gio,ho chi minh,SG
1045,thanh xuan 21,None,can gio,ho chi minh,SG
1046,trai ga,None,can gio,ho chi minh,SG
1047,tran quang dao,None,can gio,ho chi minh,SG
1048,tran quang nhon,None,can gio,ho chi minh,SG
1049,tran quang quon,None,can gio,ho chi minh,SG
1050,trich sai,None,can gio,ho chi minh,SG
1051,truong tan sang,None,can gio,ho chi minh,SG
1052,truong van da,None,can gio,ho chi minh,SG
1053,vo dinh tu,None,can gio,ho chi minh,SG
1054,vo trung thanh,None,can gio,ho chi minh,SG
1055,vuon thuoc,None,can gio,ho chi minh,SG
1056,None,an thoi dong,can gio,ho chi minh,SG
1057,None,binh khanh,can gio,ho chi minh,SG
1058,None,can thanh,can gio,ho chi minh,SG
1059,None,long hoa,can gio,ho chi minh,SG
1060,None,ly nhon,can gio,ho chi minh,SG
1061,None,tam thon hiep,can gio,ho chi minh,SG
1062,None,thanh an,can gio,ho chi minh,SG
1063,duong 1,None,cu chi,ho chi minh,SG
1064,duong 101,None,cu chi,ho chi minh,SG
1065,duong 11,None,cu chi,ho chi minh,SG
1066,duong 110,None,cu chi,ho chi minh,SG
1067,duong 112,None,cu chi,ho chi minh,SG
1068,duong 118,None,cu chi,ho chi minh,SG
1069,duong 13,None,cu chi,ho chi minh,SG
1070,duong 131,None,cu chi,ho chi minh,SG
1071,duong 15,None,cu chi,ho chi minh,SG
1072,duong 18,None,cu chi,ho chi minh,SG
1073,duong 19/5,None,cu chi,ho chi minh,SG
1074,duong 2,None,cu chi,ho chi minh,SG
1075,duong 20,None,cu chi,ho chi minh,SG
1076,duong 21,None,cu chi,ho chi minh,SG
1077,duong 212,None,cu chi,ho chi minh,SG
1078,duong 22,None,cu chi,ho chi minh,SG
1079,duong 26,None,cu chi,ho chi minh,SG
1080,duong 28,None,cu chi,ho chi minh,SG
1081,duong 32,None,cu chi,ho chi minh,SG
1082,duong 33,None,cu chi,ho chi minh,SG
1083,duong 355,None,cu chi,ho chi minh,SG
1084,duong 36,None,cu chi,ho chi minh,SG
1085,duong 363,None,cu chi,ho chi minh,SG
1086,duong 365,None,cu chi,ho chi minh,SG
1087,duong 367,None,cu chi,ho chi minh,SG
1088,duong 39,None,cu chi,ho chi minh,SG
1089,duong 40,None,cu chi,ho chi minh,SG
1090,duong 41,None,cu chi,ho chi minh,SG
1091,duong 43,None,cu chi,ho chi minh,SG
1092,duong 441,None,cu chi,ho chi minh,SG
1093,duong 458,None,cu chi,ho chi minh,SG
1094,duong 47,None,cu chi,ho chi minh,SG
1095,duong 489,None,cu chi,ho chi minh,SG
1096,duong 490,None,cu chi,ho chi minh,SG
1097,duong 5,None,cu chi,ho chi minh,SG
1098,duong 51,None,cu chi,ho chi minh,SG
1099,duong 53,None,cu chi,ho chi minh,SG
1100,duong 540,None,cu chi,ho chi minh,SG
1101,duong 572,None,cu chi,ho chi minh,SG
1102,duong 6,None,cu chi,ho chi minh,SG
1103,duong 68,None,cu chi,ho chi minh,SG
1104,duong 7,None,cu chi,ho chi minh,SG
1105,duong 702,None,cu chi,ho chi minh,SG
1106,duong 8,None,cu chi,ho chi minh,SG
1107,duong 89,None,cu chi,ho chi minh,SG
1108,duong 9,None,cu chi,ho chi minh,SG
1109,duong 93,None,cu chi,ho chi minh,SG
1110,duong 94,None,cu chi,ho chi minh,SG
1111,duong 96,None,cu chi,ho chi minh,SG
1112,duong 97,None,cu chi,ho chi minh,SG
1113,duong 98,None,cu chi,ho chi minh,SG
1114,an hoa,None,cu chi,ho chi minh,SG
1115,an nhon tay,None,cu chi,ho chi minh,SG
1116,ba lang,None,cu chi,ho chi minh,SG
1117,ba sa,None,cu chi,ho chi minh,SG
1118,ba thien,None,cu chi,ho chi minh,SG
1119,bau gia,None,cu chi,ho chi minh,SG
1120,bau lach,None,cu chi,ho chi minh,SG
1121,bau tram,None,cu chi,ho chi minh,SG
1122,bau tre,None,cu chi,ho chi minh,SG
1123,ben dinh,None,cu chi,ho chi minh,SG
1124,ben do 1,None,cu chi,ho chi minh,SG
1125,ben do 2,None,cu chi,ho chi minh,SG
1126,ben suc,None,cu chi,ho chi minh,SG
1127,ben than,None,cu chi,ho chi minh,SG
1128,binh my,None,cu chi,ho chi minh,SG
1129,bo kenh,None,cu chi,ho chi minh,SG
1130,bui thi diet,None,cu chi,ho chi minh,SG
1131,bui thi me,None,cu chi,ho chi minh,SG
1132,ca lang,None,cu chi,ho chi minh,SG
1133,can truong,None,cu chi,ho chi minh,SG
1134,cay bay,None,cu chi,ho chi minh,SG
1135,cay da,None,cu chi,ho chi minh,SG
1136,cay go,None,cu chi,ho chi minh,SG
1137,cay sop,None,cu chi,ho chi minh,SG
1138,cay tram,None,cu chi,ho chi minh,SG
1139,cay trom,None,cu chi,ho chi minh,SG
1140,cuu viet 2,None,cu chi,ho chi minh,SG
1141,dao van thu,None,cu chi,ho chi minh,SG
1142,dinh thon,None,cu chi,ho chi minh,SG
1143,do dang tuyen,None,cu chi,ho chi minh,SG
1144,do dinh nhan,None,cu chi,ho chi minh,SG
1145,do ngoc du,None,cu chi,ho chi minh,SG
1146,doan minh triet,None,cu chi,ho chi minh,SG
1147,giap hai,None,cu chi,ho chi minh,SG
1148,giong cat,None,cu chi,ho chi minh,SG
1149,got chang,None,cu chi,ho chi minh,SG
1150,ha duy phien,None,cu chi,ho chi minh,SG
1151,ha van lao,None,cu chi,ho chi minh,SG
1152,ho bo,None,cu chi,ho chi minh,SG
1153,ho van tang,None,cu chi,ho chi minh,SG
1154,hoang ba huan,None,cu chi,ho chi minh,SG
1155,hoang dinh nghia,None,cu chi,ho chi minh,SG
1156,hu go,None,cu chi,ho chi minh,SG
1157,huong lo 2,None,cu chi,ho chi minh,SG
1158,huong lo 6,None,cu chi,ho chi minh,SG
1159,huyen duc,None,cu chi,ho chi minh,SG
1160,huynh minh muong,None,cu chi,ho chi minh,SG
1161,huynh thi bang,None,cu chi,ho chi minh,SG
1162,huynh van co,None,cu chi,ho chi minh,SG
1163,kenh dong,None,cu chi,ho chi minh,SG
1164,khieu nang tinh,None,cu chi,ho chi minh,SG
1165,khieu nang tinh,None,cu chi,ho chi minh,SG
