id,street,ward,district,city,code
31963,None,phước thạnh,gò dầu,tây ninh,TNI
31964,None,phước trạch,gò dầu,tây ninh,TNI
31965,None,thạnh đức,gò dầu,tây ninh,TNI
31966,None,thanh phước,gò dầu,tây ninh,TNI
31967,đường 22b,None,hòa thành,tây ninh,TNI
31968,đường 30/4,None,hòa thành,tây ninh,TNI
31969,an dương vương,None,hòa thành,tây ninh,TNI
31970,âu cơ,None,hòa thành,tây ninh,TNI
31971,bùi thị xuân,None,hòa thành,tây ninh,TNI
31972,cách mạng tháng tám,None,hòa thành,tây ninh,TNI
31973,châu văn liêm,None,hòa thành,tây ninh,TNI
31974,cua lý bơ,None,hòa thành,tây ninh,TNI
31975,đỗ thị tặng,None,hòa thành,tây ninh,TNI
31976,hai bà trưng,None,hòa thành,tây ninh,TNI
31977,hùng vương,None,hòa thành,tây ninh,TNI
31978,huỳnh thanh mừng,None,hòa thành,tây ninh,TNI
31979,lạc long quân,None,hòa thành,tây ninh,TNI
31980,lê lợi,None,hòa thành,tây ninh,TNI
31981,lý thường kiệt,None,hòa thành,tây ninh,TNI
31982,ngô quyền,None,hòa thành,tây ninh,TNI
31983,ngô thời nhiệm,None,hòa thành,tây ninh,TNI
31984,ngô thời niệm,None,hòa thành,tây ninh,TNI
31985,nguyễn chí thanh,None,hòa thành,tây ninh,TNI
31986,nguyễn du,None,hòa thành,tây ninh,TNI
31987,nguyễn huệ,None,hòa thành,tây ninh,TNI
31988,nguyễn lương bằng,None,hòa thành,tây ninh,TNI
31989,nguyễn trung trực,None,hòa thành,tây ninh,TNI
31990,nguyễn văn cừ,None,hòa thành,tây ninh,TNI
31991,nguyễn văn linh,None,hòa thành,tây ninh,TNI
31992,phạm hùng,None,hòa thành,tây ninh,TNI
31993,phạm văn đồng,None,hòa thành,tây ninh,TNI
31994,phan đăng lưu,None,hòa thành,tây ninh,TNI
31995,phan văn đáng,None,hòa thành,tây ninh,TNI
31996,quốc lộ 22b,None,hòa thành,tây ninh,TNI
31997,thượng thâu thanh,None,hòa thành,tây ninh,TNI
31998,tôn đức thắng,None,hòa thành,tây ninh,TNI
31999,trần phú,None,hòa thành,tây ninh,TNI
32000,trịnh phong đáng,None,hòa thành,tây ninh,TNI
32001,trương quyền,None,hòa thành,tây ninh,TNI
32002,None,hiệp tân,hòa thành,tây ninh,TNI
32003,None,hòa thành,hòa thành,tây ninh,TNI
32004,None,long thành bắc,hòa thành,tây ninh,TNI
32005,None,long thành nam,hòa thành,tây ninh,TNI
32006,None,long thành trung,hòa thành,tây ninh,TNI
32007,None,trường đông,hòa thành,tây ninh,TNI
32008,None,trường hòa,hòa thành,tây ninh,TNI
32009,None,trường tây,hòa thành,tây ninh,TNI
32010,đường 30/4,None,tân biên,tây ninh,TNI
32011,cần đăng,None,tân biên,tây ninh,TNI
32012,dương bạch mai,None,tân biên,tây ninh,TNI
32013,hồ tùng mậu,None,tân biên,tây ninh,TNI
32014,hoàng quốc việt,None,tân biên,tây ninh,TNI
32015,hoàng văn thụ,None,tân biên,tây ninh,TNI
32016,huỳnh công giản,None,tân biên,tây ninh,TNI
32017,huỳnh tấn phát,None,tân biên,tây ninh,TNI
32018,huỳnh văn nghệ,None,tân biên,tây ninh,TNI
32019,lê hồng phong,None,tân biên,tây ninh,TNI
32020,lê trọng tấn,None,tân biên,tây ninh,TNI
32021,lê văn sỹ,None,tân biên,tây ninh,TNI
32022,nguyễn an ninh,None,tân biên,tây ninh,TNI
32023,nguyễn bình,None,tân biên,tây ninh,TNI
32024,nguyễn chí thanh,None,tân biên,tây ninh,TNI
32025,nguyễn duy trinh,None,tân biên,tây ninh,TNI
32026,nguyễn hữu thọ,None,tân biên,tây ninh,TNI
32027,nguyễn minh châu,None,tân biên,tây ninh,TNI
32028,nguyễn thị định,None,tân biên,tây ninh,TNI
32029,nguyễn văn linh,None,tân biên,tây ninh,TNI
32030,nguyễn văn trỗi,None,tân biên,tây ninh,TNI
32031,phạm hùng,None,tân biên,tây ninh,TNI
32032,phạm ngọc thạch,None,tân biên,tây ninh,TNI
32033,phạm ngọc thảo,None,tân biên,tây ninh,TNI
32034,phạm thái bường,None,tân biên,tây ninh,TNI
32035,phan chu trinh,None,tân biên,tây ninh,TNI
32036,phan văn đáng,None,tân biên,tây ninh,TNI
32037,quốc lộ 22b,None,tân biên,tây ninh,TNI
32038,tôn thất tùng,None,tân biên,tây ninh,TNI
32039,trần đại nghĩa,None,tân biên,tây ninh,TNI
32040,trần văn trà,None,tân biên,tây ninh,TNI
32041,xuân hồng,None,tân biên,tây ninh,TNI
32042,None,hòa hiệp,tân biên,tây ninh,TNI
32043,None,mỏ công,tân biên,tây ninh,TNI
32044,None,tân biên,tân biên,tây ninh,TNI
32045,None,tân bình,tân biên,tây ninh,TNI
32046,None,tân lập,tân biên,tây ninh,TNI
32047,None,tân phong,tân biên,tây ninh,TNI
32048,None,thạnh bắc,tân biên,tây ninh,TNI
32049,None,thạnh bình,tân biên,tây ninh,TNI
32050,None,thạnh tây,tân biên,tây ninh,TNI
32051,None,trà vong,tân biên,tây ninh,TNI
32052,đường 785,None,tân châu,tây ninh,TNI
32053,đường 794,None,tân châu,tây ninh,TNI
32054,đường 795,None,tân châu,tây ninh,TNI
32055,kà tum,None,tân châu,tây ninh,TNI
32056,lê duẩn,None,tân châu,tây ninh,TNI
32057,nguyễn thị định,None,tân châu,tây ninh,TNI
32058,phan đăng lưu,None,tân châu,tây ninh,TNI
32059,tôn đức thắng,None,tân châu,tây ninh,TNI
32060,trần văn trà,None,tân châu,tây ninh,TNI
32061,None,suối dây,tân châu,tây ninh,TNI
32062,None,suối ngô,tân châu,tây ninh,TNI
32063,None,tân châu,tân châu,tây ninh,TNI
32064,None,tân đông,tân châu,tây ninh,TNI
32065,None,tân hà,tân châu,tây ninh,TNI
32066,None,tân hiệp,tân châu,tây ninh,TNI
32067,None,tân hòa,tân châu,tây ninh,TNI
32068,None,tân hội,tân châu,tây ninh,TNI
32069,None,tân hưng,tân châu,tây ninh,TNI
32070,None,tân phú,tân châu,tây ninh,TNI
32071,None,tân thành,tân châu,tây ninh,TNI
32072,None,thạnh đông,tân châu,tây ninh,TNI
32073,đường 22b,None,tây ninh,tây ninh,TNI
32074,đường 30/4,None,tây ninh,tây ninh,TNI
32075,đường 784,None,tây ninh,tây ninh,TNI
32076,đường 785,None,tây ninh,tây ninh,TNI
32077,đường 786,None,tây ninh,tây ninh,TNI
32078,đường 793,None,tây ninh,tây ninh,TNI
32079,đường 798,None,tây ninh,tây ninh,TNI
32080,b,None,tây ninh,tây ninh,TNI
32081,bời lời,None,tây ninh,tây ninh,TNI
32082,cách mạng tháng tám,None,tây ninh,tây ninh,TNI
32083,chánh môn a,None,tây ninh,tây ninh,TNI
32084,cơ thánh vệ,None,tây ninh,tây ninh,TNI
32085,đặng ngọc chinh,None,tây ninh,tây ninh,TNI
32086,đặng văn lý,None,tây ninh,tây ninh,TNI
32087,điện biên phủ,None,tây ninh,tây ninh,TNI
32088,đường g,None,tây ninh,tây ninh,TNI
32089,đường m,None,tây ninh,tây ninh,TNI
32090,dương minh châu,None,tây ninh,tây ninh,TNI
32091,e,None,tây ninh,tây ninh,TNI
32092,h,None,tây ninh,tây ninh,TNI
32093,hàm nghi,None,tây ninh,tây ninh,TNI
32094,hồ văn lâm,None,tây ninh,tây ninh,TNI
32095,hoàng lê kha,None,tây ninh,tây ninh,TNI
32096,huỳnh công giản,None,tây ninh,tây ninh,TNI
32097,huỳnh công nghệ,None,tây ninh,tây ninh,TNI
32098,huỳnh tấn phát,None,tây ninh,tây ninh,TNI
32099,lạc long quân,None,tây ninh,tây ninh,TNI
32100,lê lợi,None,tây ninh,tây ninh,TNI
32101,lê văn tâm,None,tây ninh,tây ninh,TNI
32102,lộc an,None,tây ninh,tây ninh,TNI
32103,nam kỳ khởi nghĩa,None,tây ninh,tây ninh,TNI
32104,ngô gia tự,None,tây ninh,tây ninh,TNI
32105,nguyễn chí thanh,None,tây ninh,tây ninh,TNI
32106,nguyễn đình chiểu,None,tây ninh,tây ninh,TNI
32107,nguyễn hữu thọ,None,tây ninh,tây ninh,TNI
32108,nguyễn thái học,None,tây ninh,tây ninh,TNI
32109,nguyễn thị minh khai,None,tây ninh,tây ninh,TNI
32110,nguyễn trãi,None,tây ninh,tây ninh,TNI
32111,nguyễn trọng cát,None,tây ninh,tây ninh,TNI
32112,nguyễn văn bạch,None,tây ninh,tây ninh,TNI
32113,nguyễn văn cừ,None,tây ninh,tây ninh,TNI
32114,nguyễn văn rốp,None,tây ninh,tây ninh,TNI
32115,nguyễn văn thăng,None,tây ninh,tây ninh,TNI
32116,nguyễn văn tốt,None,tây ninh,tây ninh,TNI
32117,nguyễn văn xiển,None,tây ninh,tây ninh,TNI
32118,pasteur,None,tây ninh,tây ninh,TNI
32119,phạm công khiêm,None,tây ninh,tây ninh,TNI
32120,phạm tung,None,tây ninh,tây ninh,TNI
32121,phạm văn chiêu,None,tây ninh,tây ninh,TNI
32122,phan chu trinh,None,tây ninh,tây ninh,TNI
32123,quang trung,None,tây ninh,tây ninh,TNI
32124,quốc lộ 22b,None,tây ninh,tây ninh,TNI
32125,thuyền,None,tây ninh,tây ninh,TNI
32126,tỉnh lộ 781,None,tây ninh,tây ninh,TNI
32127,tỉnh lộ 784,None,tây ninh,tây ninh,TNI
32128,tỉnh lộ 786,None,tây ninh,tây ninh,TNI
32129,trần hưng đạo,None,tây ninh,tây ninh,TNI
32130,trần phú,None,tây ninh,tây ninh,TNI
32131,trần quốc toản,None,tây ninh,tây ninh,TNI
32132,trần văn trà,None,tây ninh,tây ninh,TNI
32133,trưng nữ vương,None,tây ninh,tây ninh,TNI
32134,trường chinh,None,tây ninh,tây ninh,TNI
32135,trương định,None,tây ninh,tây ninh,TNI
32136,trương quyền,None,tây ninh,tây ninh,TNI
32137,trương tùng quân,None,tây ninh,tây ninh,TNI
32138,tua hai,None,tây ninh,tây ninh,TNI
32139,võ thị sáu,None,tây ninh,tây ninh,TNI
32140,võ văn truyện,None,tây ninh,tây ninh,TNI
32141,yết kiêu,None,tây ninh,tây ninh,TNI
32142,None,phường 1,tây ninh,tây ninh,TNI
32143,None,phường 2,tây ninh,tây ninh,TNI
32144,None,phường 3,tây ninh,tây ninh,TNI
32145,None,phường 4,tây ninh,tây ninh,TNI
32146,None,bình minh,tây ninh,tây ninh,TNI
32147,None,hiệp ninh,tây ninh,tây ninh,TNI
32148,None,ninh sơn,tây ninh,tây ninh,TNI
32149,None,ninh thạnh,tây ninh,tây ninh,TNI
32150,None,tân bình,tây ninh,tây ninh,TNI
32151,None,thạnh tân,tây ninh,tây ninh,TNI
32152,None,None,tây ninh,tây ninh,TNI
32153,đường 22/12,None,trảng bàng,tây ninh,TNI
32154,bạch đằng,None,trảng bàng,tây ninh,TNI
32155,bời lời,None,trảng bàng,tây ninh,TNI
32156,bùi thanh vân,None,trảng bàng,tây ninh,TNI
32157,đặng văn trước,None,trảng bàng,tây ninh,TNI
32158,đình gia lộc,None,trảng bàng,tây ninh,TNI
32159,duy tân,None,trảng bàng,tây ninh,TNI
32160,gia long,None,trảng bàng,tây ninh,TNI
32161,hồ bơi,None,trảng bàng,tây ninh,TNI
32162,hồ chí minh,None,trảng bàng,tây ninh,TNI
32163,hoà hưng 4,None,trảng bàng,tây ninh,TNI
32164,hoàng diệu,None,trảng bàng,tây ninh,TNI
32165,hương lộ 2,None,trảng bàng,tây ninh,TNI
32166,huỳnh thị hương,None,trảng bàng,tây ninh,TNI
32167,lãnh binh tòng,None,trảng bàng,tây ninh,TNI
32168,lê hồng phong,None,trảng bàng,tây ninh,TNI
32169,nguyễn du,None,trảng bàng,tây ninh,TNI
32170,nguyễn trọng cát,None,trảng bàng,tây ninh,TNI
32171,nguyễn văn chấu,None,trảng bàng,tây ninh,TNI
32172,nguyễn văn kiên,None,trảng bàng,tây ninh,TNI
32173,nguyễn văn rốp,None,trảng bàng,tây ninh,TNI
32174,quang trung,None,trảng bàng,tây ninh,TNI
32175,quốc lộ 22,None,trảng bàng,tây ninh,TNI
32176,quốc lộ 22a,None,trảng bàng,tây ninh,TNI
32177,tỉnh lộ 786,None,trảng bàng,tây ninh,TNI
32178,tỉnh lộ 787a,None,trảng bàng,tây ninh,TNI
32179,tỉnh lộ 787b,None,trảng bàng,tây ninh,TNI
32180,tỉnh lộ 789,None,trảng bàng,tây ninh,TNI
32181,trần thị nga,None,trảng bàng,tây ninh,TNI
32182,trưng nhị,None,trảng bàng,tây ninh,TNI
32183,trưng trắc,None,trảng bàng,tây ninh,TNI
32184,võ tánh,None,trảng bàng,tây ninh,TNI
32185,xuyên á,None,trảng bàng,tây ninh,TNI
32186,None,an hòa,trảng bàng,tây ninh,TNI
32187,None,an tịnh,trảng bàng,tây ninh,TNI
32188,None,bình thạnh,trảng bàng,tây ninh,TNI
32189,None,đôn thuận,trảng bàng,tây ninh,TNI
32190,None,gia bình,trảng bàng,tây ninh,TNI
32191,None,gia lộc,trảng bàng,tây ninh,TNI
32192,None,hưng thuận,trảng bàng,tây ninh,TNI
32193,None,lộc hưng,trảng bàng,tây ninh,TNI
32194,None,phước chỉ,trảng bàng,tây ninh,TNI
32195,None,phước lưu,trảng bàng,tây ninh,TNI
32196,None,trảng bàng,trảng bàng,tây ninh,TNI
32197,đường 10,None,đông hưng,thái bình,TB
32198,đống năm,None,đông hưng,thái bình,TB
32199,quốc lộ 10,None,đông hưng,thái bình,TB
32200,tỉnh lộ 216,None,đông hưng,thái bình,TB
32201,tỉnh lộ 39b,None,đông hưng,thái bình,TB
32202,None,an châu,đông hưng,thái bình,TB
32203,None,bạch đằng,đông hưng,thái bình,TB
32204,None,chương dương,đông hưng,thái bình,TB
32205,None,đô lương,đông hưng,thái bình,TB
32206,None,đông á,đông hưng,thái bình,TB
32207,None,đông các,đông hưng,thái bình,TB
32208,None,đông cường,đông hưng,thái bình,TB
32209,None,đông động,đông hưng,thái bình,TB
32210,None,đông dương,đông hưng,thái bình,TB
32211,None,đông giang,đông hưng,thái bình,TB
32212,None,đông hà,đông hưng,thái bình,TB
32213,None,đông hoàng,đông hưng,thái bình,TB
32214,None,đông hợp,đông hưng,thái bình,TB
32215,None,đông huy,đông hưng,thái bình,TB
32216,None,đông kinh,đông hưng,thái bình,TB
32217,None,đông la,đông hưng,thái bình,TB
32218,None,đông lĩnh,đông hưng,thái bình,TB
32219,None,đông phong,đông hưng,thái bình,TB
32220,None,đồng phú,đông hưng,thái bình,TB
32221,None,đông phương,đông hưng,thái bình,TB
32222,None,đông quang,đông hưng,thái bình,TB
32223,None,đông sơn,đông hưng,thái bình,TB
32224,None,đông tân,đông hưng,thái bình,TB
32225,None,đông vinh,đông hưng,thái bình,TB
32226,None,đông xá,đông hưng,thái bình,TB
32227,None,đông xuân,đông hưng,thái bình,TB
32228,None,hoa lư,đông hưng,thái bình,TB
32229,None,hoa nam,đông hưng,thái bình,TB
32230,None,hồng châu,đông hưng,thái bình,TB
32231,None,hồng giang,đông hưng,thái bình,TB
32232,None,hồng việt,đông hưng,thái bình,TB
32233,None,hợp tiến,đông hưng,thái bình,TB
32234,None,liên giang,đông hưng,thái bình,TB
32235,None,lô giang,đông hưng,thái bình,TB
32236,None,mê linh,đông hưng,thái bình,TB
32237,None,minh châu,đông hưng,thái bình,TB
32238,None,minh tân,đông hưng,thái bình,TB
32239,None,nguyên xá,đông hưng,thái bình,TB
32240,None,phong châu,đông hưng,thái bình,TB
32241,None,phú châu,đông hưng,thái bình,TB
32242,None,phú lương,đông hưng,thái bình,TB
32243,None,thăng long,đông hưng,thái bình,TB
32244,None,trọng quan,đông hưng,thái bình,TB
32245,đường 39,None,hưng hà,thái bình,TB
32246,khu đầu,None,hưng hà,thái bình,TB
32247,tỉnh lộ 216,None,hưng hà,thái bình,TB
32248,tỉnh lộ 224,None,hưng hà,thái bình,TB
32249,tỉnh lộ 226,None,hưng hà,thái bình,TB
32250,None,bắc sơn,hưng hà,thái bình,TB
32251,None,canh tân,hưng hà,thái bình,TB
32252,None,chí hòa,hưng hà,thái bình,TB
32253,None,chi lăng,hưng hà,thái bình,TB
32254,None,cộng hòa,hưng hà,thái bình,TB
32255,None,dân chủ,hưng hà,thái bình,TB
32256,None,điệp nông,hưng hà,thái bình,TB
32257,None,đoan hùng,hưng hà,thái bình,TB
32258,None,độc lập,hưng hà,thái bình,TB
32259,None,đông đô,hưng hà,thái bình,TB
32260,None,duyên hải,hưng hà,thái bình,TB
32261,None,hòa bình,hưng hà,thái bình,TB
32262,None,hòa tiến,hưng hà,thái bình,TB
32263,None,hồng an,hưng hà,thái bình,TB
32264,None,hồng lĩnh,hưng hà,thái bình,TB
32265,None,hồng minh,hưng hà,thái bình,TB
32266,None,hùng dũng,hưng hà,thái bình,TB
32267,None,kim trung,hưng hà,thái bình,TB
32268,None,liên hiệp,hưng hà,thái bình,TB
32269,None,minh hòa,hưng hà,thái bình,TB
32270,None,minh khai,hưng hà,thái bình,TB
32271,None,minh tân,hưng hà,thái bình,TB
32272,None,phúc khánh,hưng hà,thái bình,TB
32273,None,tân hòa,hưng hà,thái bình,TB
32274,None,tân lễ,hưng hà,thái bình,TB
32275,None,tân tiến,hưng hà,thái bình,TB
32276,None,tây đô,hưng hà,thái bình,TB
32277,None,thái hưng,hưng hà,thái bình,TB
32278,None,thái phương,hưng hà,thái bình,TB
32279,None,thị trấn hưng hà,hưng hà,thái bình,TB
32280,None,thị trấn hưng nhân,hưng hà,thái bình,TB
32281,None,thống nhất,hưng hà,thái bình,TB
32282,None,tiến đức,hưng hà,thái bình,TB
32283,None,văn cẩm,hưng hà,thái bình,TB
32284,None,văn lang,hưng hà,thái bình,TB
32285,tỉnh lộ 222,None,kiến xương,thái bình,TB
32286,tỉnh lộ 223,None,kiến xương,thái bình,TB
32287,tỉnh lộ 39b,None,kiến xương,thái bình,TB
32288,None,an bình,kiến xương,thái bình,TB
32289,None,an bồi,kiến xương,thái bình,TB
32290,None,bình định,kiến xương,thái bình,TB
32291,None,bình minh,kiến xương,thái bình,TB
32292,None,bình nguyên,kiến xương,thái bình,TB
32293,None,bình thanh,kiến xương,thái bình,TB
32294,None,đình phùng,kiến xương,thái bình,TB
32295,None,hoà bình,kiến xương,thái bình,TB
32296,None,hồng thái,kiến xương,thái bình,TB
32297,None,hồng tiến,kiến xương,thái bình,TB
32298,None,lê lợi,kiến xương,thái bình,TB
32299,None,minh hưng,kiến xương,thái bình,TB
32300,None,minh tân,kiến xương,thái bình,TB
32301,None,nam bình,kiến xương,thái bình,TB
32302,None,nam cao,kiến xương,thái bình,TB
32303,None,quang bình,kiến xương,thái bình,TB
32304,None,quang hưng,kiến xương,thái bình,TB
32305,None,quang lịch,kiến xương,thái bình,TB
32306,None,quang minh,kiến xương,thái bình,TB
32307,None,quang trung,kiến xương,thái bình,TB
32308,None,quốc tuấn,kiến xương,thái bình,TB
32309,None,quyết tiến,kiến xương,thái bình,TB
32310,None,thanh nê,kiến xương,thái bình,TB
32311,None,thanh tân,kiến xương,thái bình,TB
32312,None,thượng hiền,kiến xương,thái bình,TB
32313,None,trà giang,kiến xương,thái bình,TB
32314,None,vũ an,kiến xương,thái bình,TB
32315,None,vũ bình,kiến xương,thái bình,TB
32316,None,vũ công,kiến xương,thái bình,TB
32317,None,vũ hoà,kiến xương,thái bình,TB
32318,None,vũ lạc,kiến xương,thái bình,TB
32319,None,vũ lễ,kiến xương,thái bình,TB
32320,None,vũ ninh,kiến xương,thái bình,TB
